交易时间,APPID,商户号,子商户号,设备编号,Uline订单号,第三方订单号,商户订单号,用户标识,交易类型,业务类型,付款银行,货币种类,总金额,企业红包金额,Uline退款单号,商户退款单号,退款金额,企业红包退款金额,退款状态,商品名称,商户数据包,手续费,费率,扩展字段一,扩展字段二,扩展字段三,扩展字段四,扩展字段五,扩展字段六
2018-04-01 23:19:02.896030,2017061507498635,100006681810,2088921766180305,,3100006681810794312977932226560,2018040121001004760203372180,ZF000000073162,153****3064,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 23:19:41.060684,2017061507498635,100006681810,2088921766180305,,3100006681810794313618218422272,2018040121001004550583432706,ZF000000073163,180****6612,alipay.MICROPAY,交易,,,60000,0,,,,,,厦门市第二医院门诊充值,,0,0,60000,,,,,
2018-04-01 23:40:29.954182,2017061507498635,100006681810,2088921766180305,,3100006681810794334571182821376,2018040121001004450517694903,ZF000000073170,373***@qq.com,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 23:55:17.366845,2017061507498635,100006681810,2088921766180305,,3100006681810794349459502403584,2018040121001004550584259381,ZF000000073172,180****6612,alipay.MICROPAY,交易,,,35000,0,,,,,,厦门市第二医院门诊充值,,0,0,35000,,,,,
2018-04-01 19:04:07.370418,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794022981740400640,4200000051201804010051902117,WX000000073070,odbfdwe18d4xcYqLN54FSr1wd6YI,weixin.MICROPAY,退款,ICBC_DEBIT,CNY,9850,0,1000066818102794056346456166400,WX0000000730701,9850,0,成功,厦门市第二医院门诊充值,无,0,0,-9850,,,,,
2018-04-01 23:18:11.115968,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794287605345816576,4200000051201804010237720530,WX000000073159,odbfdwWXI6lempl7oZzv-hVnOllA,weixin.MICROPAY,退款,BOC_DEBIT,CNY,10000,0,1000066818102794312095149723648,WX0000000731591,10000,0,成功,厦门市第二医院门诊充值,无,0,0,-10000,,,,,
2018-04-01 10:56:36.575487,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810786942660507209728,4200000052201803276769488271,WX000000067380,odbfdwYEG6na79-k2oS-trBXx7q8,weixin.MICROPAY,退款,CCB_DEBIT,CNY,121371,0,1000066818102793565600205115392,WX0000000673801,121371,0,成功,厦门市第二医院住院充值,无,0,0,-121371,,,,,
2018-04-01 18:37:02.721895,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794001099218096128,4200000052201804010034709709,WX000000073062,odbfdwXRxpOkkbZlm9NEJQnOCwd4,weixin.NATIVE,退款,BOC_DEBIT,CNY,9714,0,1000066818102794029088949538816,WX0000000730621,9714,0,成功,厦门市第二医院门诊微信充值,无,0,0,-9714,,,,,
2018-04-01 20:45:00.424122,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794064931558395904,4200000052201804010076349433,WX000000073081,odbfdwQ9PiL9akIwlEz6_Fto53IY,weixin.MICROPAY,退款,CFT,CNY,6951,0,1000066818102794157898861252608,WX0000000730811,6951,0,成功,厦门市第二医院门诊充值,无,0,0,-6951,,,,,
2018-04-01 00:57:27.418067,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810792942602866528256,4200000052201804019485023720,WX000000072325,odbfdwfAqKmkhMgKJeYUXt1r63pQ,weixin.MICROPAY,退款,CMBC_DEBIT,CNY,20000,0,1000066818102792962474087419904,WX0000000723251,20000,0,成功,厦门市第二医院门诊充值,无,0,0,-20000,,,,,
2018-04-01 04:42:10.292028,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793163737613340672,4200000052201804019564166764,WX000000072347,odbfdwSDqQxvw96if-37DZPwbv9c,weixin.MICROPAY,退款,HXB_CREDIT,CNY,15000,0,1000066818102793188677247438848,WX0000000723471,15000,0,成功,厦门市第二医院门诊充值,无,0,0,-15000,,,,,
2018-04-01 13:16:03.238111,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793620314161549312,4200000052201804019771719258,WX000000072820,odbfdwUrX8Gt5h_9peF86VQ1BSU8,weixin.MICROPAY,退款,CFT,CNY,4950,0,1000066818102793705965809176576,WX0000000728201,4950,0,成功,厦门市第二医院门诊充值,无,0,0,-4950,,,,,
2018-04-01 14:48:46.423261,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793778540790812672,4200000052201804019879257061,WX000000072895,odbfdwSTiSirKeLTzEdo8g0nn-mM,weixin.MICROPAY,退款,CFT,CNY,14568,0,1000066818102793799300917891072,WX0000000728951,14568,0,成功,厦门市第二医院门诊充值,无,0,0,-14568,,,,,
2018-04-01 05:07:27.772102,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793181110084440064,4200000053201804019530583102,WX000000072350,odbfdwRN_Lr-fRzqwYju3ybqDyHM,weixin.MICROPAY,退款,CFT,CNY,16328,0,1000066818102793214134290354176,WX0000000723501,16328,0,成功,厦门市第二医院门诊充值,无,0,0,-16328,,,,,
2018-04-01 11:31:11.967981,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793573310811213824,4200000053201804019752064172,WX000000072784,odbfdwUdt1LOEL8pZyCVNf5oXMRw,weixin.NATIVE,退款,CFT,CNY,69739,0,1000066818102793600417558302720,WX0000000727841,69739,0,成功,厦门市第二医院门诊微信充值,无,0,0,-69739,,,,,
2018-04-01 14:57:04.148401,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793795649607962624,4200000053201804019918234149,WX000000072917,odbfdwVy0njyPXsxNroHVl6s6lkg,weixin.MICROPAY,退款,CFT,CNY,11750,0,1000066818102793807651056259072,WX0000000729171,11750,7,成功,厦门市第二医院门诊充值,无,0,0,-11750,,,,,
2018-04-01 16:03:04.577507,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793841429346127872,4200000053201804019956605614,WX000000072960,odbfdwRZsesaeKK8JiFsXCduBhXU,weixin.MICROPAY,退款,CFT,CNY,10811,0,1000066818102793874096096153600,WX0000000729601,10811,0,成功,厦门市第二医院门诊充值,无,0,0,-10811,,,,,
2018-04-01 14:48:43.520122,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793515220171100160,4200000054201804019644182499,WX000000072707,odbfdwYRhR6RizBrNzMyAOoWL_gg,weixin.MICROPAY,退款,CFT,CNY,957,0,1000066818102793799253271121920,WX0000000727071,957,0,成功,厦门市第二医院门诊充值,无,0,0,-957,,,,,
2018-04-01 23:12:19.022645,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794305677075025920,4200000055201804010252737587,WX000000073161,odbfdwRuPt_MU4KwUgoW6IDhmHUQ,weixin.MICROPAY,退款,CFT,CNY,5570,0,1000066818102794306184921878528,WX0000000731611,5570,0,成功,厦门市第二医院门诊充值,无,0,0,-5570,,,,,
2018-04-01 09:14:28.387450,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810788538288052506624,4200000056201803287503950514,WX000000068727,odbfdwTaXpjL3TC-vf2f8UjzXT7k,weixin.MICROPAY,退款,CFT,CNY,13756,0,1000066818102793462783150788608,WX0000000687271,13756,0,成功,厦门市第二医院住院充值,无,0,0,-13756,,,,,
2018-04-01 11:25:25.348211,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793581618083794944,4200000056201804019726505564,WX000000072787,odbfdwT10ywcqll26GxcnpGrdFHM,weixin.MICROPAY,退款,CFT,CNY,5214,0,1000066818102793594599337234432,WX0000000727871,5214,0,成功,厦门市第二医院门诊充值,无,0,0,-5214,,,,,
2018-04-01 15:10:58.312987,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793764112787705856,4200000056201804019812602278,WX000000072885,odbfdwa6I7mjZd391xlbog4j3kj8,weixin.MICROPAY,退款,CFT,CNY,20000,0,1000066818102793821647230603264,WX0000000728851,20000,0,成功,厦门市第二医院门诊充值,无,0,0,-20000,,,,,
2018-04-01 14:38:30.340656,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810776405940687212544,4200000058201803202180257901,WX000000059221,odbfdwV8PjB5HfcfP1UEs25lL0iQ,weixin.MICROPAY,退款,CFT,CNY,200000,0,1000066818102793788964357672960,WX0000000592211,200000,0,成功,厦门市第二医院住院充值,无,0,0,-200000,,,,,
2018-04-01 11:31:00.012363,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810783649790484418560,4200000058201803255346339222,WX000000064506,odbfdwZ5a6JXBHEtS_V4SFf8ewQc,weixin.MICROPAY,退款,CFT,CNY,14580,0,1000066818102793600216701997056,WX0000000645061,14580,6,成功,厦门市第二医院门诊充值,无,0,0,-14580,,,,,
2018-04-01 10:21:21.943386,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810792655472626372608,4200000059201803319379430635,WX000000072247,odbfdwdilCjmaT3538YODjzBtRMk,weixin.MICROPAY,退款,CCB_DEBIT,CNY,16950,0,1000066818102793530122181414912,WX0000000722471,16950,0,成功,厦门市第二医院门诊充值,无,0,0,-16950,,,,,
2018-04-01 10:47:00.136941,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810786299126095679488,4200000061201803276493072565,WX000000066619,odbfdwV0lgXeofmUzLOXJ6CeB5wU,weixin.NATIVE,退款,CFT,CNY,6350,0,1000066818102793555923811045376,WX0000000666191,6350,0,成功,厦门市第二医院门诊微信充值,无,0,0,-6350,,,,,
2018-04-01 12:59:19.901759,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810791917799544066048,4200000061201803318880516029,WX000000071464,odbfdwU6-OB1KyFKDEBltCDLchHA,weixin.NATIVE,退款,CFT,CNY,50000,0,1000066818102793689133916753920,WX0000000714641,50000,0,成功,厦门市第二医院门诊微信充值,无,0,0,-50000,,,,,
2018-04-01 16:01:20.963905,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793780565666041856,4200000061201804019881414260,WX000000072896,odbfdwUCZcjTj6q0nYZqm-BNCv6M,weixin.MICROPAY,退款,CFT,CNY,1758,0,1000066818102793872358781882368,WX0000000728961,1758,0,成功,厦门市第二医院门诊充值,无,0,0,-1758,,,,,
2018-04-01 14:40:47.317581,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810786957835650076672,4200000063201803276827241580,WX000000067382,odbfdwWGHh6jgKIrG8WFtCMEnNHU,weixin.MICROPAY,退款,CFT,CNY,2411,0,1000066818102793791264430624768,WX0000000673821,2411,0,成功,厦门市第二医院住院充值,无,0,0,-2411,,,,,
2018-04-01 05:57:17.783706,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793236416848072704,4200000063201804019562489322,WX000000072361,odbfdwQbB6ZtnUz95dQ9WSgSBgoE,weixin.MICROPAY,退款,CFT,CNY,9018,0,1000066818102793264299960832000,WX0000000723611,9018,0,成功,厦门市第二医院门诊充值,无,0,0,-9018,,,,,
2018-04-01 16:19:53.771154,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793717930480766976,4200000063201804019799335721,WX000000072860,odbfdwf5qODlUTm4-DkCxuhfoISI,weixin.MICROPAY,退款,CCB_DEBIT,CNY,50000,0,1000066818102793891031085092864,WX0000000728601,50000,0,成功,厦门市第二医院门诊充值,无,0,0,-50000,,,,,
2018-04-01 02:09:02.703409,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810792992289933889536,4200000065201804019570434718,WX000000072328,odbfdweaI8V0zlM0CUG4UMTkXq-M,weixin.MICROPAY,退款,CFT,CNY,20000,0,1000066818102793034532162506752,WX0000000723281,20000,0,成功,厦门市第二医院门诊充值,无,0,0,-20000,,,,,
2018-04-01 14:39:51.837305,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793486209579094016,4200000065201804019589056728,WX000000072655,odbfdwW72oLcQc8zRg0gv1uKUkAg,weixin.MICROPAY,退款,CFT,CNY,469,0,1000066818102793790333228027904,WX0000000726551,469,0,成功,厦门市第二医院门诊充值,无,0,0,-469,,,,,
2018-04-01 09:31:29.869264,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793473938891083776,4200000066201804019672006040,WX000000072637,odbfdwQ1blbqS24QR9JedtWdQVtQ,weixin.NATIVE,退款,ABC_DEBIT,CNY,4059,0,1000066818102793479923039866880,WX0000000726371,4059,0,成功,厦门市第二医院门诊微信充值,无,0,0,-4059,,,,,
2018-04-01 20:55:43.744009,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810783970533642473472,4200000067201803255487622276,WX000000064688,odbfdwdosZNRPeRS8wQ9oJXf8GGY,weixin.MICROPAY,退款,ICBC_DEBIT,CNY,10776,0,1000066818102794168693069844480,WX0000000646881,10776,0,成功,厦门市第二医院门诊充值,无,0,0,-10776,,,,,
2018-04-01 16:29:39.330907,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793889851343769600,4200000067201804010016965290,WX000000073009,odbfdwQTkzk4LnrFB2axb9gPVM5U,weixin.MICROPAY,退款,ICBC_DEBIT,CNY,18950,0,1000066818102793900854279278592,WX0000000730091,18950,0,成功,厦门市第二医院门诊充值,无,0,0,-18950,,,,,
2018-04-01 22:20:42.827722,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794230198745829376,4200000067201804010171892500,WX000000073134,odbfdwYpPMBnezoQ0zp9pJBXq3B4,weixin.NATIVE,退款,CFT,CNY,1948,0,1000066818102794254239624990720,WX0000000731341,1948,0,成功,厦门市第二医院门诊微信充值,无,0,0,-1948,,,,,
2018-04-01 11:31:22.874885,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793449413923704832,4200000067201804019414968609,WX000000072613,odbfdwVaFNiQn0q92xCZVKKPbeDg,weixin.MICROPAY,退款,COMM_CREDIT,CNY,200000,13,1000066818102793600602577965056,WX0000000726131,200000,13,成功,厦门市第二医院住院充值,无,0,0,-200000,,,,,
2018-04-01 08:22:36.717028,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793338928909914112,4200000067201804019566037130,WX000000072421,odbfdwXVSKeagCFGRv9rULdOmag0,weixin.MICROPAY,退款,CCB_DEBIT,CNY,2544,0,1000066818102793410581161971712,WX0000000724211,2544,0,成功,厦门市第二医院门诊充值,无,0,0,-2544,,,,,
2018-04-01 14:00:53.375089,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793662146874576896,4200000067201804019814996197,WX000000072837,odbfdwUtcfKFwL4U1JB-TBgaTzhM,weixin.NATIVE,退款,CFT,CNY,34550,0,1000066818102793751099942768640,WX0000000728371,34550,0,成功,厦门市第二医院门诊微信充值,无,0,0,-34550,,,,,
2018-04-01 14:03:32.208657,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793750482474110976,4200000067201804019893980571,WX000000072878,odbfdwfQr4kZAbys3gP7GCxgm8wI,weixin.MICROPAY,退款,CFT,CNY,18950,0,1000066818102793753759920033792,WX0000000728781,18950,13,成功,厦门市第二医院门诊充值,无,0,0,-18950,,,,,
2018-04-01 11:16:35.450587,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810789274070593703936,4200000068201803297760754997,WX000000069401,odbfdwUS87sDC9-U9qcDECGQHsk0,weixin.MICROPAY,退款,CCB_DEBIT,CNY,500000,0,1000066818102793585713738289152,WX0000000694011,500000,0,成功,厦门市第二医院住院充值,无,0,0,-500000,,,,,
2018-04-01 15:37:06.772043,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810790870217930182656,4200000068201803308440338718,WX000000070763,odbfdwdDknrXTmEwMRu_HPbOf81o,weixin.MICROPAY,退款,PSBC_DEBIT,CNY,5820,0,1000066818102793847960363995136,WX0000000707631,5820,0,成功,厦门市第二医院门诊充值,无,0,0,-5820,,,,,
2018-04-01 13:08:15.324962,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810787705938808279040,4200000069201803287023178938,WX000000067783,odbfdwaxn2kQ2IFCP97PL-7XjtT8,weixin.NATIVE,退款,CFT,CNY,34000,0,1000066818102793698116286681088,WX0000000677831,34000,0,成功,厦门市第二医院门诊微信充值,无,0,0,-34000,,,,,
2018-04-01 15:36:51.831520,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810790870913698107392,4200000070201803308429515859,WX000000070765,odbfdwdDknrXTmEwMRu_HPbOf81o,weixin.MICROPAY,退款,PSBC_DEBIT,CNY,20000,0,1000066818102793847713504563200,WX0000000707651,20000,0,成功,厦门市第二医院门诊充值,无,0,0,-20000,,,,,
2018-04-01 12:25:58.993814,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793588680738082816,4200000071201804019750930072,WX000000072799,odbfdwST9PVK6zJczW7zpLN0hyH0,weixin.NATIVE,退款,CCB_DEBIT,CNY,3281,0,1000066818102793655566532743168,WX0000000727991,3281,0,成功,厦门市第二医院门诊微信充值,无,0,0,-3281,,,,,
2018-04-01 10:49:21.684884,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793539105557450752,4200000072201804019665622296,WX000000072753,odbfdwZWTfr0-eRf0zkFk3FKgwvY,weixin.MICROPAY,退款,CFT,CNY,85000,0,1000066818102793558298005213184,WX0000000727531,85000,0,成功,厦门市第二医院住院充值,无,0,0,-85000,,,,,
2018-04-01 11:31:47.962598,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810787725476950052864,4200000073201803287050236478,WX000000067865,odbfdwVaFNiQn0q92xCZVKKPbeDg,weixin.MICROPAY,退款,COMM_CREDIT,CNY,58818,0,1000066818102793601023501537280,WX0000000678651,58818,0,成功,厦门市第二医院住院充值,无,0,0,-58818,,,,,
2018-04-01 11:06:55.304659,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810789180449500041216,4200000073201803297681006017,WX000000069181,odbfdwdlAheMNyuwPrjBa1MvkfUY,weixin.NATIVE,退款,CFT,CNY,6650,0,1000066818102793575978339274752,WX0000000691811,6650,0,成功,厦门市第二医院门诊微信充值,无,0,0,-6650,,,,,
2018-04-01 21:17:11.200495,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794173708265721856,4200000073201804010118506495,WX000000073116,odbfdwZRqxTxVWAQBsWgqa1jIlvA,weixin.MICROPAY,退款,CCB_DEBIT,CNY,10000,0,1000066818102794190293366870016,WX0000000731161,10000,0,成功,厦门市第二医院门诊充值,无,0,0,-10000,,,,,
2018-04-01 16:18:10.127126,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810791372822838120448,4200000074201803308682950852,WX000000071260,odbfdwemoQGJYJ5uyFTt2lvMFq2c,weixin.NATIVE,退款,CCB_DEBIT,CNY,2039,0,1000066818102793889291572482048,WX0000000712601,2039,0,成功,厦门市第二医院门诊微信充值,无,0,0,-2039,,,,,
2018-04-01 11:35:59.988505,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793597808063680512,4200000075201804019526420808,WX000000072808,odbfdwe2zzRaHI4sv9kCHfPDpWb8,weixin.NATIVE,退款,CFT,CNY,1304,0,1000066818102793605249228738560,WX0000000728081,1304,0,成功,厦门市第二医院门诊微信充值,无,0,0,-1304,,,,,
2018-04-01 08:55:09.314319,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793427520579047424,4200000076201804019594902755,WX000000072583,odbfdwSm7sxx3IwcL8xwItS3cz2A,weixin.MICROPAY,退款,PSBC_DEBIT,CNY,30000,0,1000066818102793443340034641920,WX0000000725831,30000,0,成功,厦门市第二医院门诊充值,无,0,0,-30000,,,,,
2018-04-01 11:23:34.096578,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793568732912947200,4200000076201804019733615999,WX000000072780,odbfdwUKMMAu1zRYo0O-OEDT0gck,weixin.MICROPAY,退款,PAB_CREDIT,CNY,250,0,1000066818102793592738089668608,WX0000000727801,250,0,成功,厦门市第二医院门诊充值,无,0,0,-250,,,,,
2018-04-01 13:51:04.641461,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810783530426867781632,4200000078201803255167215709,WX000000064431,odbfdwcMOZl2D9J67DWnNk5DHdig,weixin.MICROPAY,退款,CIB_DEBIT,CNY,7310,0,1000066818102793741224689405952,WX0000000644311,7310,3,成功,厦门市第二医院门诊充值,无,0,0,-7310,,,,,
2018-04-01 19:48:33.245219,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794042330820251648,4200000080201804010062691432,WX000000073076,odbfdwYfSRwIsCC92ztgZClN3d7o,weixin.MICROPAY,退款,CFT,CNY,12950,0,1000066818102794101071074693120,WX0000000730761,12950,0,成功,厦门市第二医院门诊充值,无,0,0,-12950,,,,,
2018-04-01 07:39:57.037480,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793353441839288320,4200000080201804019559750405,WX000000072443,odbfdwayDQ7FUKFNqXUc4KL8YvZM,weixin.MICROPAY,退款,CFT,CNY,7800,0,1000066818102793367634911039488,WX0000000724431,7800,8,成功,厦门市第二医院门诊充值,无,0,0,-7800,,,,,
2018-04-01 18:23:45.599016,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794015731013521408,4200000051201804010020066615,WX000000073068,odbfdwbTeusa_pDGsKDlf3nlpxUY,weixin.MICROPAY,交易,PAB_DEBIT,CNY,30000,0,,,,,,厦门市第二医院门诊充值,无,0,0,30000,,,,,
2018-04-01 18:30:57.778265,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794022981740400640,4200000051201804010051902117,WX000000073070,odbfdwe18d4xcYqLN54FSr1wd6YI,weixin.MICROPAY,交易,ICBC_DEBIT,CNY,10000,0,,,,,,厦门市第二医院门诊充值,无,0,0,10000,,,,,
2018-04-01 22:53:50.572727,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794287605345816576,4200000051201804010237720530,WX000000073159,odbfdwWXI6lempl7oZzv-hVnOllA,weixin.MICROPAY,交易,BOC_DEBIT,CNY,10050,0,,,,,,厦门市第二医院门诊充值,无,0,0,10050,,,,,
2018-04-01 15:05:29.208701,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793816139487645696,4200000051201804019044744368,WX000000072933,odbfdwcQwmKw5xxbbsdpgMsmLo7Y,weixin.NATIVE,交易,CMB_CREDIT,CNY,5000,0,,,,,,厦门市第二医院门诊微信充值,无,0,0,5000,,,,,
2018-04-01 04:14:09.669855,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793160496825634816,4200000051201804019500127558,WX000000072346,odbfdwbRLvoyqojMibhVljYV9v08,weixin.MICROPAY,交易,CFT,CNY,2100,0,,,,,,厦门市第二医院门诊充值,无,0,0,2100,,,,,
2018-04-01 08:54:04.594224,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793442265252106240,4200000051201804019614301843,WX000000072609,odbfdwUvGA6kd1k3nTI1z2FjUwXU,weixin.NATIVE,交易,CFT,CNY,5000,11,,,,,,厦门市第二医院门诊微信充值,无,0,0,5000,,,,,
2018-04-01 11:27:54.361152,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793597116002996224,4200000051201804019690256106,WX000000072807,odbfdwbF25ewwHmUTgYOXqPnc0ys,weixin.NATIVE,交易,CFT,CNY,1000,0,,,,,,厦门市第二医院门诊微信充值,无,0,0,1000,,,,,
2018-04-01 10:20:32.158448,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793529299208114176,4200000051201804019697828809,WX000000072723,odbfdwfCt3xJmxY2FaIAhx0DVx2U,weixin.NATIVE,交易,PSBC_DEBIT,CNY,5000,0,,,,,,厦门市第二医院门诊微信充值,无,0,0,5000,,,,,
2018-04-01 14:17:54.532053,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793768244814155776,4200000051201804019826958073,WX000000072888,odbfdwS5Eq1IYF-CqLRSlcOo5MVY,weixin.NATIVE,交易,CFT,CNY,10000,12,,,,,,厦门市第二医院门诊微信充值,无,0,0,10000,,,,,
2018-04-01 14:33:00.517663,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793783449082793984,4200000051201804019902253999,WX000000072904,odbfdwY7lTi-TWXTImyuS1ZGOmMg,weixin.MICROPAY,交易,CFT,CNY,13013,0,,,,,,厦门市第二医院门诊充值,无,0,0,13013,,,,,
2018-04-01 15:02:35.189111,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793813221107699712,4200000051201804019911834415,WX000000072931,odbfdwV_HvN7ncI_TUWelTS6HjJM,weixin.NATIVE,交易,CMB_CREDIT,CNY,20000,14,,,,,,厦门市第二医院门诊微信充值,无,0,0,20000,,,,,
2018-04-01 23:32:44.933210,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794326769374728192,4200000051201804019969786516,WX000000073167,odbfdwXn0O4vV3luLC8ddsMVRVaI,weixin.MICROPAY,交易,ICBC_DEBIT,CNY,20000,0,,,,,,厦门市第二医院门诊充值,无,0,0,20000,,,,,
2018-04-01 18:09:51.438486,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794001736114769920,4200000052201804010024431427,WX000000073063,odbfdwbTeusa_pDGsKDlf3nlpxUY,weixin.MICROPAY,交易,PAB_DEBIT,CNY,30000,0,,,,,,厦门市第二医院门诊充值,无,0,0,30000,,,,,
2018-04-01 18:09:13.701198,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794001099218096128,4200000052201804010034709709,WX000000073062,odbfdwXRxpOkkbZlm9NEJQnOCwd4,weixin.NATIVE,交易,BOC_DEBIT,CNY,10000,0,,,,,,厦门市第二医院门诊微信充值,无,0,0,10000,,,,,
2018-04-01 19:12:38.179915,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794064931558395904,4200000052201804010076349433,WX000000073081,odbfdwQ9PiL9akIwlEz6_Fto53IY,weixin.MICROPAY,交易,CFT,CNY,20000,0,,,,,,厦门市第二医院门诊充值,无,0,0,20000,,,,,
2018-04-01 18:12:44.295352,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794004636173996032,4200000052201804010084769566,WX000000073065,odbfdwRVSLDZrqiKzvkJeEzZw8Bk,weixin.MICROPAY,交易,CFT,CNY,2500,0,,,,,,厦门市第二医院门诊充值,无,0,0,2500,,,,,
2018-04-01 20:15:45.208679,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794128463688241152,4200000052201804010153758264,WX000000073095,odbfdwdeP_VTyljQ2RE4yDxTWxik,weixin.NATIVE,交易,SPDB_CREDIT,CNY,10000,0,,,,,,厦门市第二医院门诊微信充值,无,0,0,10000,,,,,
2018-04-01 21:40:15.058736,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810794213522495639552,4200000052201804010244350346,WX000000073128,odbfdwT_aktB5G_124hZV-h7GQmA,weixin.NATIVE,交易,CCB_DEBIT,CNY,10000,0,,,,,,厦门市第二医院门诊微信充值,无,0,0,10000,,,,,
2018-04-01 04:33:36.493922,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793180072883392512,4200000052201804019483962142,WX000000072349,odbfdwW2CVa5wkzmuv7LMkROa-y8,weixin.MICROPAY,交易,CCB_DEBIT,CNY,200000,0,,,,,,厦门市第二医院住院充值,无,0,0,200000,,,,,
2018-04-01 00:37:42.178055,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810792942602866528256,4200000052201804019485023720,WX000000072325,odbfdwfAqKmkhMgKJeYUXt1r63pQ,weixin.MICROPAY,交易,CMBC_DEBIT,CNY,21050,0,,,,,,厦门市第二医院门诊充值,无,0,0,21050,,,,,
2018-04-01 04:17:22.835624,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793163737613340672,4200000052201804019564166764,WX000000072347,odbfdwSDqQxvw96if-37DZPwbv9c,weixin.MICROPAY,交易,HXB_CREDIT,CNY,20000,0,,,,,,厦门市第二医院门诊充值,无,0,0,20000,,,,,
2018-04-01 02:18:55.979296,wxb68005e5db5d29ce,100006681810,77980861,,4100006681810793044501184253952,4200000052201804019578346307,WX000000072334,odbfdwR_rKLiWDtax55uikjkVRzw,weixin.NATIVE,交易,BOC_DEBIT,CNY,5000,0,,,,,,厦门市第二医院门诊微信充值,无,0,0,5000,,,,,
